symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SOL-USDT,SHORT,MEDIUM,83.36000000,85.53336000,79.01328000,2026-02-22 19:49:03,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.875 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.875 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=84.66, EMA50=84.64;✅ روند EMA 4h: EMA21=84.38, EMA50=84.60, EMA200=97.64;✅ RSI 30m: RSI=21.13 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.1550 | سطح=MEDIUM;✅ شکست ورود: قیمت=83.36, EMA21=84.41, آستانه=0.003;✅ ADX: ADX=26.67 [حد > 25];✅ CCI: CCI=-132.82;✅ SAR: SAR=83.4166, قیمت=83.3600;❌ Stochastic: K=14.63, D=4.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0046 [حد > 0.007]"
XRP-USDT,SHORT,LOW,1.39290000,1.42632290,1.32605420,2026-02-22 19:49:04,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.341 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.341 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.42, EMA50=1.42;✅ روند EMA 4h: EMA21=1.43, EMA50=1.44, EMA200=1.58;✅ RSI 30m: RSI=22.07 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0021 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.41, آستانه=0.003;✅ ADX: ADX=40.25 [حد > 25];✅ CCI: CCI=-123.58;❌ SAR: SAR=1.3901, قیمت=1.3929;❌ Stochastic: K=16.78, D=5.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0072 [حد > 0.007]"
ADA-USDT,SHORT,LOW,0.27060000,0.27687060,0.25805880,2026-02-22 19:49:04,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;✅ روند EMA 4h: EMA21=0.28, EMA50=0.28, EMA200=0.30;✅ RSI 30m: RSI=21.57 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.27, EMA21=0.27, آستانه=0.003;✅ ADX: ADX=30.67 [حد > 25];✅ CCI: CCI=-130.59;✅ SAR: SAR=0.2713, قیمت=0.2706;❌ Stochastic: K=2.82, D=0.94;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0090 [حد > 0.007]"
DOGE-USDT,SHORT,LOW,0.09548000,0.09764548,0.09114904,2026-02-22 19:49:07,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.300 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.300 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10, EMA200=0.11;✅ RSI 30m: RSI=20.87 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=38.46 [حد > 25];✅ CCI: CCI=-131.06;✅ SAR: SAR=0.0957, قیمت=0.0955;❌ Stochastic: K=12.80, D=4.27;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0097 [حد > 0.007]"
LTC-USDT,SHORT,LOW,53.26000000,54.81326000,50.15348000,2026-02-22 19:49:08,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.26, EMA50=54.44;✅ روند EMA 4h: EMA21=54.30, EMA50=54.36, EMA200=59.86;✅ RSI 30m: RSI=27.00 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.1139 | سطح=MEDIUM;✅ شکست ورود: قیمت=53.26, EMA21=53.98, آستانه=0.003;✅ ADX: ADX=26.59 [حد > 25];✅ CCI: CCI=-103.86;❌ SAR: SAR=52.9852, قیمت=53.2600;❌ Stochastic: K=14.74, D=4.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0079 [حد > 0.007]"
AVAX-USDT,SHORT,LOW,8.85900000,9.02385900,8.52928200,2026-02-22 19:49:08,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.250 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.250 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.01, EMA50=9.06;✅ روند EMA 4h: EMA21=9.06, EMA50=9.10, EMA200=10.11;✅ RSI 30m: RSI=28.82 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0058 | سطح=MEDIUM;✅ شکست ورود: قیمت=8.86, EMA21=8.95, آستانه=0.003;✅ ADX: ADX=25.10 [حد > 25];✅ CCI: CCI=-107.45;❌ SAR: SAR=8.8392, قیمت=8.8590;❌ Stochastic: K=16.87, D=5.62;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0091 [حد > 0.007]"
XLM-USDT,SHORT,LOW,0.15460000,0.15685460,0.15009080,2026-02-22 19:49:09,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.16, EMA50=0.16, EMA200=0.18;✅ RSI 30m: RSI=33.25 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.15, EMA21=0.16, آستانه=0.003;✅ ADX: ADX=37.93 [حد > 25];✅ CCI: CCI=-115.53;❌ SAR: SAR=0.1541, قیمت=0.1546;❌ Stochastic: K=20.00, D=6.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0118 [حد > 0.007]"
NEAR-USDT,SHORT,LOW,1.01320000,1.03171320,0.97617360,2026-02-22 19:49:09,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.545 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.545 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.03, EMA50=1.04;✅ روند EMA 4h: EMA21=1.04, EMA50=1.04, EMA200=1.19;✅ RSI 30m: RSI=32.14 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.01, EMA21=1.02, آستانه=0.003;✅ ADX: ADX=26.67 [حد > 25];❌ CCI: CCI=-97.19;❌ SAR: SAR=1.0117, قیمت=1.0132;❌ Stochastic: K=24.73, D=8.24;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0108 [حد > 0.007]"
APT-USDT,SHORT,LOW,0.83140000,0.85823140,0.77773720,2026-02-22 19:49:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.562 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.562 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.85, EMA50=0.87;✅ روند EMA 4h: EMA21=0.87, EMA50=0.90, EMA200=1.17;✅ RSI 30m: RSI=32.61 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.83, EMA21=0.84, آستانه=0.003;✅ ADX: ADX=30.76 [حد > 25];❌ CCI: CCI=-69.05;❌ SAR: SAR=0.8284, قیمت=0.8314;❌ Stochastic: K=24.49, D=8.16;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0183 [حد > 0.007]"
ARB-USDT,SHORT,LOW,0.09410000,0.09619410,0.08991180,2026-02-22 19:49:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10, EMA200=0.13;✅ RSI 30m: RSI=33.57 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.09, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=30.30 [حد > 25];❌ CCI: CCI=-77.21;❌ SAR: SAR=0.0941, قیمت=0.0941;❌ Stochastic: K=15.15, D=5.05;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0134 [حد > 0.007]"
OP-USDT,SHORT,LOW,0.12320000,0.12482320,0.11995360,2026-02-22 19:49:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA50=0.13;✅ روند EMA 4h: EMA21=0.14, EMA50=0.15, EMA200=0.21;✅ RSI 30m: RSI=42.35 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.12, EMA21=0.12, آستانه=0.003;✅ ADX: ADX=41.43 [حد > 25];❌ CCI: CCI=-33.94;❌ SAR: SAR=0.1221, قیمت=0.1232;❌ Stochastic: K=46.67, D=15.56;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0152 [حد > 0.007]"
FIL-USDT,SHORT,LOW,0.93050000,0.94693050,0.89763900,2026-02-22 19:49:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.813 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.813 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA50=0.95;✅ روند EMA 4h: EMA21=0.95, EMA50=0.95, EMA200=1.07;✅ RSI 30m: RSI=31.89 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.93, EMA21=0.94, آستانه=0.003;✅ ADX: ADX=29.91 [حد > 25];❌ CCI: CCI=-81.07;❌ SAR: SAR=0.9287, قیمت=0.9305;❌ Stochastic: K=28.21, D=9.40;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0115 [حد > 0.007]"
BNB-USDT,SHORT,LOW,613.62600000,625.14962600,590.57874800,2026-02-22 20:23:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.910 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.520 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=621.42, EMA50=621.65;✅ روند EMA 4h: EMA21=619.54, EMA50=621.43, EMA200=703.14;✅ RSI 30m: RSI=24.57 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.8346 | سطح=MEDIUM;✅ شکست ورود: قیمت=613.63, EMA21=619.48, آستانه=0.003;✅ ADX: ADX=35.47 [حد > 25];✅ CCI: CCI=-174.78;❌ SAR: SAR=612.7607, قیمت=613.6260;❌ Stochastic: K=10.22, D=3.41;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0039 [حد > 0.007]"
XRP-USDT,SHORT,LOW,1.39162000,1.42508162,1.32469676,2026-02-22 20:23:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.847 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.203 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.42, EMA50=1.42;✅ روند EMA 4h: EMA21=1.43, EMA50=1.44, EMA200=1.58;✅ RSI 30m: RSI=25.06 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0020 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.41, آستانه=0.003;✅ ADX: ADX=40.92 [حد > 25];✅ CCI: CCI=-118.18;❌ SAR: SAR=1.3878, قیمت=1.3916;❌ Stochastic: K=13.57, D=4.52;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0077 [حد > 0.007]"
ADA-USDT,SHORT,LOW,0.27120000,0.27637120,0.26085760,2026-02-22 20:23:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;✅ روند EMA 4h: EMA21=0.28, EMA50=0.28, EMA200=0.30;✅ RSI 30m: RSI=29.02 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.27, EMA21=0.27, آستانه=0.003;✅ ADX: ADX=30.67 [حد > 25];✅ CCI: CCI=-113.12;❌ SAR: SAR=0.2700, قیمت=0.2712;❌ Stochastic: K=16.00, D=5.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0093 [حد > 0.007]"
DOGE-USDT,SHORT,LOW,0.09581000,0.09751581,0.09154548,2026-02-22 20:23:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.857 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.929 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10, EMA200=0.11;✅ RSI 30m: RSI=29.84 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=38.46 [حد > 25];✅ CCI: CCI=-103.12;❌ SAR: SAR=0.0954, قیمت=0.0958;❌ Stochastic: K=26.00, D=8.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0097 [حد > 0.007]"
POL-USDT,SHORT,MEDIUM,0.10580000,0.10780580,0.10178840,2026-02-22 20:23:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;❌ روند EMA 4h: EMA21=0.11, EMA50=0.11, EMA200=0.11;✅ RSI 30m: RSI=37.82 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.11, EMA21=0.11, آستانه=0.003;✅ ADX: ADX=28.13 [حد > 25];✅ CCI: CCI=-110.24;❌ SAR: SAR=0.1053, قیمت=0.1058;❌ Stochastic: K=15.63, D=5.21;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0098 [حد > 0.007]"
LTC-USDT,SHORT,LOW,53.56000000,54.72356000,51.23288000,2026-02-22 20:23:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.778 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.29, EMA50=54.45;✅ روند EMA 4h: EMA21=54.33, EMA50=54.37, EMA200=59.86;✅ RSI 30m: RSI=36.79 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0734 | سطح=MEDIUM;✅ شکست ورود: قیمت=53.56, EMA21=53.94, آستانه=0.003;✅ ADX: ADX=26.59 [حد > 25];❌ CCI: CCI=-75.17;❌ SAR: SAR=53.2464, قیمت=53.5600;❌ Stochastic: K=30.53, D=10.18;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0079 [حد > 0.007]"
AVAX-USDT,SHORT,LOW,8.87100000,9.01587100,8.58125800,2026-02-22 20:23:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.600 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.01, EMA50=9.06;✅ روند EMA 4h: EMA21=9.06, EMA50=9.10, EMA200=10.11;✅ RSI 30m: RSI=32.06 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0039 | سطح=MEDIUM;✅ شکست ورود: قیمت=8.87, EMA21=8.94, آستانه=0.003;✅ ADX: ADX=25.10 [حد > 25];❌ CCI: CCI=-91.80;❌ SAR: SAR=8.8481, قیمت=8.8710;❌ Stochastic: K=21.81, D=7.27;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0092 [حد > 0.007]"
NEAR-USDT,SHORT,LOW,1.01890000,1.03071890,0.99526220,2026-02-22 20:23:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.639 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.688 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.03, EMA50=1.04;✅ روند EMA 4h: EMA21=1.04, EMA50=1.04, EMA200=1.19;✅ RSI 30m: RSI=41.08 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.02, EMA21=1.02, آستانه=0.003;✅ ADX: ADX=26.67 [حد > 25];❌ CCI: CCI=-54.59;❌ SAR: SAR=1.0121, قیمت=1.0189;❌ Stochastic: K=45.45, D=15.15;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0105 [حد > 0.007]"
APT-USDT,SHORT,LOW,0.83500000,0.85513500,0.79473000,2026-02-22 20:23:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.783 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.583 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.85, EMA50=0.87;✅ روند EMA 4h: EMA21=0.87, EMA50=0.90, EMA200=1.17;✅ RSI 30m: RSI=37.41 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.83, EMA21=0.84, آستانه=0.003;✅ ADX: ADX=30.76 [حد > 25];❌ CCI: CCI=-55.85;❌ SAR: SAR=0.8307, قیمت=0.8350;❌ Stochastic: K=33.59, D=11.20;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0180 [حد > 0.007]"
SUI-USDT,SHORT,MEDIUM,0.92470000,0.93712470,0.89985060,2026-02-22 20:23:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.947 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.636 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.93, EMA50=0.94;✅ روند EMA 4h: EMA21=0.94, EMA50=0.95, EMA200=1.13;✅ RSI 30m: RSI=39.30 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.92, EMA21=0.93, آستانه=0.003;❌ ADX: ADX=20.81 [حد > 25];❌ CCI: CCI=-75.76;❌ SAR: SAR=0.9220, قیمت=0.9247;❌ Stochastic: K=35.87, D=11.96;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0080 [حد > 0.007]"
FIL-USDT,SHORT,LOW,0.93280000,0.94583280,0.90673440,2026-02-22 20:23:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA50=0.95;✅ روند EMA 4h: EMA21=0.95, EMA50=0.95, EMA200=1.07;✅ RSI 30m: RSI=36.49 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.93, EMA21=0.94, آستانه=0.003;✅ ADX: ADX=29.91 [حد > 25];❌ CCI: CCI=-59.40;❌ SAR: SAR=0.9279, قیمت=0.9328;❌ Stochastic: K=36.63, D=12.21;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0114 [حد > 0.007]"
ADA-USDT,SHORT,MEDIUM,0.27050000,0.27437050,0.26275900,2026-02-22 20:48:47,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.250 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.250 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;✅ روند EMA 4h: EMA21=0.28, EMA50=0.28, EMA200=0.30;✅ RSI 30m: RSI=27.16 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.27, EMA21=0.27, آستانه=0.003;❌ ADX: ADX=20.99 [حد > 25];✅ CCI: CCI=-108.87;❌ SAR: SAR=0.2704, قیمت=0.2705;❌ Stochastic: K=7.25, D=2.42;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0096 [حد > 0.007]"
DOGE-USDT,SHORT,LOW,0.09542000,0.09697542,0.09230916,2026-02-22 20:48:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.190 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.190 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10, EMA200=0.11;✅ RSI 30m: RSI=26.69 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=27.93 [حد > 25];✅ CCI: CCI=-107.87;✅ SAR: SAR=0.0955, قیمت=0.0954;❌ Stochastic: K=10.40, D=3.47;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0100 [حد > 0.007]"
DOT-USDT,SHORT,MEDIUM,1.31580000,1.32821580,1.29096840,2026-02-22 20:48:48,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.850 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.850 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.34, EMA50=1.34;✅ روند EMA 4h: EMA21=1.34, EMA50=1.34, EMA200=1.51;✅ RSI 30m: RSI=36.03 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.32, EMA21=1.33, آستانه=0.003;❌ ADX: ADX=11.44 [حد > 25];❌ CCI: CCI=-72.14;❌ SAR: SAR=1.3136, قیمت=1.3158;❌ Stochastic: K=23.41, D=7.80;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0083 [حد > 0.007]"
BTC-USDT,SHORT,LOW,67331.10000000,68105.23110000,65782.83780000,2026-02-22 21:18:43,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.892 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.892 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67868.73, EMA50=67874.80;✅ روند EMA 4h: EMA21=67802.98, EMA50=68074.58, EMA200=74565.67;✅ RSI 30m: RSI=32.08 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-45.0179 | سطح=MEDIUM;✅ شکست ورود: قیمت=67331.10, EMA21=67759.33, آستانه=0.003;✅ ADX: ADX=29.60 [حد > 25];✅ CCI: CCI=-132.66;✅ SAR: SAR=67486.2540, قیمت=67331.1000;❌ Stochastic: K=13.37, D=4.46;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0022 [حد > 0.007]"
